reclon,reclat,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.82702483,42.95015994,0,0,0,182.7252197,2020/10/08 20:24:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88565148,42.9266594,0,1,0,187.2431036,2020/10/09 13:46:57+00,,,,,,,,,,,,,,,,,,,,,
-78.88587542,42.92672682,0,2,0,187.510664,2020/10/09 14:37:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88562878,42.92669296,0,3,0,187.2267204,2020/10/09 22:50:48+00,,,,,,,,,,,,,,,,,,,,,
-78.88562523,42.92675217,0,4,0,187.2840807,2020/10/11 03:40:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88565816,42.92658896,0,5,0,187.468645,2020/10/12 01:40:25+00,,,,,,,,,,,,,,,,,,,,,
-78.88576516,42.92674521,0,6,0,186.6730804,2020/10/12 22:34:16+00,,,,,,,,,,,,,,,,,,,,,
-78.82167804,42.95057715,0,7,0,208.2690225,2020/10/13 18:02:17+00,,,,,,,,,,,,,,,,,,,,,
-78.82699633,42.95014049,0,8,0,182.7193909,2020/10/08 20:24:33+00,,,,,,,,,,,,,,,,,,,,,
-78.88568209,42.92667445,0,9,0,187.4088437,2020/10/09 13:46:59+00,,,,,,,,,,,,,,,,,,,,,
-78.88585085,42.9267317,0,10,0,187.2301374,2020/10/09 14:37:52+00,,,,,,,,,,,,,,,,,,,,,
-78.8856311,42.9266897,0,11,0,187.214336,2020/10/09 22:50:53+00,,,,,,,,,,,,,,,,,,,,,
-78.88563444,42.92673177,0,12,0,187.2913319,2020/10/11 03:41:14+00,,,,,,,,,,,,,,,,,,,,,
-78.88567807,42.92660005,0,13,0,187.4640166,2020/10/12 01:40:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88588161,42.9267214,0,14,0,186.7551079,2020/10/12 22:34:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82168441,42.95058508,0,15,0,208.3214711,2020/10/13 18:02:18+00,,,,,,,,,,,,,,,,,,,,,
-78.8270365,42.95009013,0,16,0,182.8451385,2020/10/08 20:24:40+00,,,,,,,,,,,,,,,,,,,,,
-78.88569599,42.92669102,0,17,0,187.2871275,2020/10/09 13:47:24+00,,,,,,,,,,,,,,,,,,,,,
-78.8858239,42.92673509,0,18,0,187.1933846,2020/10/09 14:37:53+00,,,,,,,,,,,,,,,,,,,,,
-78.88561866,42.92669386,0,19,0,187.2494269,2020/10/09 22:51:00+00,,,,,,,,,,,,,,,,,,,,,
-78.88566252,42.92672503,0,20,0,187.1143444,2020/10/11 03:41:25+00,,,,,,,,,,,,,,,,,,,,,
-78.88561737,42.92658002,0,21,0,187.4845186,2020/10/12 01:40:39+00,,,,,,,,,,,,,,,,,,,,,
-78.88576798,42.92672943,0,22,0,187.1928834,2020/10/12 22:34:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82169629,42.95060363,0,23,0,208.3034836,2020/10/13 18:02:19+00,,,,,,,,,,,,,,,,,,,,,
-78.8268764,42.94995888,0,24,0,202.2070617,2020/10/08 20:25:21+00,,,,,,,,,,,,,,,,,,,,,
-78.88570623,42.92670968,0,25,0,187.4308899,2020/10/09 13:47:45+00,,,,,,,,,,,,,,,,,,,,,
-78.88580884,42.92672648,0,26,0,187.2191816,2020/10/09 14:37:54+00,,,,,,,,,,,,,,,,,,,,,
-78.88562514,42.92668891,0,27,0,187.2678361,2020/10/09 22:51:06+00,,,,,,,,,,,,,,,,,,,,,
-78.8856797,42.92671169,0,28,0,187.3074701,2020/10/11 03:41:42+00,,,,,,,,,,,,,,,,,,,,,
-78.88557232,42.92659451,0,29,0,187.5021514,2020/10/12 01:40:39+00,,,,,,,,,,,,,,,,,,,,,
-78.88578224,42.92673198,0,30,0,187.1982522,2020/10/12 22:34:19+00,,,,,,,,,,,,,,,,,,,,,
-78.82169726,42.95060582,0,31,0,208.2905076,2020/10/13 18:02:20+00,,,,,,,,,,,,,,,,,,,,,
-78.82690765,42.95002233,0,32,0,202.2272889,2020/10/08 20:25:23+00,,,,,,,,,,,,,,,,,,,,,
-78.8857278,42.92669774,0,33,0,187.4075131,2020/10/09 13:47:58+00,,,,,,,,,,,,,,,,,,,,,
-78.88579747,42.92672546,0,34,0,187.2137591,2020/10/09 14:37:55+00,,,,,,,,,,,,,,,,,,,,,
-78.88562205,42.92671127,0,35,0,187.2790671,2020/10/09 22:51:10+00,,,,,,,,,,,,,,,,,,,,,
-78.88565223,42.92670609,0,36,0,187.2363867,2020/10/11 03:41:49+00,,,,,,,,,,,,,,,,,,,,,
-78.8856086,42.92665113,0,37,0,187.3834025,2020/10/12 01:40:39+00,,,,,,,,,,,,,,,,,,,,,
-78.88575104,42.9266931,0,38,0,187.2067909,2020/10/12 22:34:20+00,,,,,,,,,,,,,,,,,,,,,
-78.8217015,42.95061151,0,39,0,208.2807209,2020/10/13 18:02:21+00,,,,,,,,,,,,,,,,,,,,,
-78.82692767,42.95004266,0,40,0,202.2203527,2020/10/08 20:25:24+00,,,,,,,,,,,,,,,,,,,,,
-78.88574066,42.92667892,0,41,0,187.4329872,2020/10/09 13:48:39+00,,,,,,,,,,,,,,,,,,,,,
-78.88578346,42.92670813,0,42,0,187.1942516,2020/10/09 14:37:57+00,,,,,,,,,,,,,,,,,,,,,
-78.88564705,42.92672791,0,43,0,187.5573688,2020/10/09 22:51:17+00,,,,,,,,,,,,,,,,,,,,,
-78.88567116,42.92672815,0,44,0,187.1282405,2020/10/11 03:42:09+00,,,,,,,,,,,,,,,,,,,,,
-78.88563466,42.92667906,0,45,0,187.2964201,2020/10/12 01:40:39+00,,,,,,,,,,,,,,,,,,,,,
-78.88573097,42.92669164,0,46,0,187.2195854,2020/10/12 22:34:21+00,,,,,,,,,,,,,,,,,,,,,
-78.82172316,42.95062035,0,47,0,208.2553455,2020/10/13 18:02:26+00,,,,,,,,,,,,,,,,,,,,,
-78.82695321,42.95003817,0,48,0,202.2100304,2020/10/08 20:25:25+00,,,,,,,,,,,,,,,,,,,,,
-78.88573485,42.92669696,0,49,0,187.3285821,2020/10/09 13:48:42+00,,,,,,,,,,,,,,,,,,,,,
-78.88577124,42.92672577,0,50,0,187.1890672,2020/10/09 14:37:59+00,,,,,,,,,,,,,,,,,,,,,
-78.88563254,42.92674749,0,51,0,187.2353401,2020/10/09 22:51:43+00,,,,,,,,,,,,,,,,,,,,,
-78.88566255,42.92671075,0,52,0,186.9254927,2020/10/11 03:42:38+00,,,,,,,,,,,,,,,,,,,,,
-78.88567908,42.9266864,0,53,0,187.2355242,2020/10/12 01:40:41+00,,,,,,,,,,,,,,,,,,,,,
-78.8857065,42.92668442,0,54,0,187.2170566,2020/10/12 22:34:23+00,,,,,,,,,,,,,,,,,,,,,
-78.82171198,42.9506403,0,55,0,208.2591849,2020/10/13 18:02:28+00,,,,,,,,,,,,,,,,,,,,,
-78.82696077,42.95006114,0,56,0,202.2151521,2020/10/08 20:25:26+00,,,,,,,,,,,,,,,,,,,,,
-78.88570945,42.92668279,0,57,0,187.3893645,2020/10/09 13:48:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88575526,42.92673241,0,58,0,187.1987532,2020/10/09 14:38:01+00,,,,,,,,,,,,,,,,,,,,,
-78.88563507,42.92676551,0,59,0,187.1701709,2020/10/09 22:51:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88564061,42.92672729,0,60,0,187.1838089,2020/10/11 03:42:55+00,,,,,,,,,,,,,,,,,,,,,
-78.88590078,42.92671216,0,61,0,187.1772819,2020/10/12 01:40:44+00,,,,,,,,,,,,,,,,,,,,,
-78.88568048,42.9267104,0,62,0,187.1989328,2020/10/12 22:34:25+00,,,,,,,,,,,,,,,,,,,,,
-78.82170611,42.9506625,0,63,0,208.2379306,2020/10/13 18:02:33+00,,,,,,,,,,,,,,,,,,,,,
-78.82693292,42.95008079,0,64,0,202.2166696,2020/10/08 20:25:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88569786,42.92670662,0,65,0,187.292021,2020/10/09 13:49:01+00,,,,,,,,,,,,,,,,,,,,,
-78.88577734,42.92675303,0,66,0,187.2158676,2020/10/09 14:38:05+00,,,,,,,,,,,,,,,,,,,,,
-78.88560662,42.92675992,0,67,0,187.2496374,2020/10/09 22:51:54+00,,,,,,,,,,,,,,,,,,,,,
-78.8856627,42.92671925,0,68,0,187.3757176,2020/10/11 03:43:07+00,,,,,,,,,,,,,,,,,,,,,
-78.88590078,42.92671216,0,69,0,187.1772819,2020/10/12 01:40:46+00,,,,,,,,,,,,,,,,,,,,,
-78.88569906,42.92671398,0,70,0,187.1943603,2020/10/12 22:34:26+00,,,,,,,,,,,,,,,,,,,,,
-78.82170415,42.95066059,0,71,0,208.2397166,2020/10/13 18:02:34+00,,,,,,,,,,,,,,,,,,,,,
-78.82692858,42.95010601,0,72,0,202.2058729,2020/10/08 20:25:28+00,,,,,,,,,,,,,,,,,,,,,
-78.88567959,42.92669463,0,73,0,187.3660492,2020/10/09 13:49:17+00,,,,,,,,,,,,,,,,,,,,,
-78.88574891,42.92674007,0,74,0,187.2177568,2020/10/09 14:38:10+00,,,,,,,,,,,,,,,,,,,,,
-78.88562958,42.92677916,0,75,0,187.398661,2020/10/09 22:51:57+00,,,,,,,,,,,,,,,,,,,,,
-78.8856414,42.92672861,0,76,0,187.2342987,2020/10/11 03:43:24+00,,,,,,,,,,,,,,,,,,,,,
-78.88590078,42.92671216,0,77,0,187.1772819,2020/10/12 01:40:47+00,,,,,,,,,,,,,,,,,,,,,
-78.88572367,42.92672039,0,78,0,187.1998831,2020/10/12 22:34:27+00,,,,,,,,,,,,,,,,,,,,,
-78.82693248,42.95011414,0,79,0,202.2004538,2020/10/08 20:25:29+00,,,,,,,,,,,,,,,,,,,,,
-78.88565589,42.92670576,0,80,0,187.1046288,2020/10/09 13:49:57+00,,,,,,,,,,,,,,,,,,,,,
-78.88573623,42.92674872,0,81,0,187.2083748,2020/10/09 14:38:11+00,,,,,,,,,,,,,,,,,,,,,
-78.88565242,42.92677374,0,82,0,187.2062834,2020/10/09 22:51:58+00,,,,,,,,,,,,,,,,,,,,,
-78.8856363,42.9267364,0,83,0,187.2682133,2020/10/11 03:43:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88584921,42.92671442,0,84,0,187.2396102,2020/10/12 01:40:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88568071,42.92671249,0,85,0,187.1960765,2020/10/12 22:34:28+00,,,,,,,,,,,,,,,,,,,,,
-78.82693986,42.95008869,0,86,0,202.1940024,2020/10/08 20:25:30+00,,,,,,,,,,,,,,,,,,,,,
-78.88567232,42.92669058,0,87,0,187.0630119,2020/10/09 13:50:02+00,,,,,,,,,,,,,,,,,,,,,
-78.88573331,42.92674002,0,88,0,187.2077738,2020/10/09 14:38:12+00,,,,,,,,,,,,,,,,,,,,,
-78.88568035,42.92676972,0,89,0,187.0545868,2020/10/09 22:52:03+00,,,,,,,,,,,,,,,,,,,,,
-78.88567149,42.92674305,0,90,0,187.3236869,2020/10/11 11:00:15+00,,,,,,,,,,,,,,,,,,,,,
-78.88585957,42.92669005,0,91,0,187.225768,2020/10/12 01:40:55+00,,,,,,,,,,,,,,,,,,,,,
-78.88565253,42.9267145,0,92,0,187.2014435,2020/10/12 22:34:29+00,,,,,,,,,,,,,,,,,,,,,
-78.82693968,42.95009053,0,93,0,202.1940024,2020/10/08 20:25:31+00,,,,,,,,,,,,,,,,,,,,,
-78.8857416,42.92670042,0,94,0,187.2110676,2020/10/09 13:50:26+00,,,,,,,,,,,,,,,,,,,,,
-78.88573788,42.92674659,0,95,0,187.2081221,2020/10/09 14:38:13+00,,,,,,,,,,,,,,,,,,,,,
-78.88569684,42.92676306,0,96,0,187.2804294,2020/10/09 22:52:08+00,,,,,,,,,,,,,,,,,,,,,
-78.8856919,42.92673118,0,97,0,187.6233952,2020/10/11 11:03:16+00,,,,,,,,,,,,,,,,,,,,,
-78.88589315,42.9266869,0,98,0,187.2187605,2020/10/12 01:40:56+00,,,,,,,,,,,,,,,,,,,,,
-78.88565664,42.92671494,0,99,0,187.2091866,2020/10/12 22:34:32+00,,,,,,,,,,,,,,,,,,,,,
-78.8269142,42.95002181,0,100,0,202.1951557,2020/10/08 20:25:32+00,,,,,,,,,,,,,,,,,,,,,
-78.88571412,42.92669107,0,101,0,187.2386609,2020/10/09 13:50:33+00,,,,,,,,,,,,,,,,,,,,,
-78.88573379,42.92672091,0,102,0,187.2007332,2020/10/09 14:38:17+00,,,,,,,,,,,,,,,,,,,,,
-78.88567513,42.9267461,0,103,0,187.3025182,2020/10/09 22:52:11+00,,,,,,,,,,,,,,,,,,,,,
-78.88571395,42.92671588,0,104,0,187.4478467,2020/10/11 11:03:21+00,,,,,,,,,,,,,,,,,,,,,
-78.8859554,42.92668223,0,105,0,187.2096612,2020/10/12 01:40:57+00,,,,,,,,,,,,,,,,,,,,,
-78.88562352,42.92670591,0,106,0,187.1992855,2020/10/12 22:34:35+00,,,,,,,,,,,,,,,,,,,,,
-78.82689168,42.95008708,0,107,0,202.1787744,2020/10/08 20:25:36+00,,,,,,,,,,,,,,,,,,,,,
-78.88571389,42.92669766,0,108,0,187.2262451,2020/10/09 13:50:42+00,,,,,,,,,,,,,,,,,,,,,
-78.88573361,42.92670198,0,109,0,187.1961887,2020/10/09 14:38:18+00,,,,,,,,,,,,,,,,,,,,,
-78.88565045,42.92674895,0,110,0,187.1849284,2020/10/09 22:52:41+00,,,,,,,,,,,,,,,,,,,,,
-78.88572463,42.92669909,0,111,0,187.1892884,2020/10/11 11:03:29+00,,,,,,,,,,,,,,,,,,,,,
-78.88600759,42.92667181,0,112,0,187.2708792,2020/10/12 01:41:00+00,,,,,,,,,,,,,,,,,,,,,
-78.88565175,42.92669297,0,113,0,187.2130764,2020/10/12 22:34:37+00,,,,,,,,,,,,,,,,,,,,,
-78.82687366,42.95005683,0,114,0,202.166117,2020/10/08 20:25:37+00,,,,,,,,,,,,,,,,,,,,,
-78.88574025,42.92668353,0,115,0,187.2460211,2020/10/09 13:51:00+00,,,,,,,,,,,,,,,,,,,,,
-78.88574121,42.92668081,0,116,0,187.1913594,2020/10/09 14:38:19+00,,,,,,,,,,,,,,,,,,,,,
-78.88564372,42.92675749,0,117,0,187.2732821,2020/10/09 22:52:46+00,,,,,,,,,,,,,,,,,,,,,
-78.88575605,42.92669018,0,118,0,187.2196203,2020/10/11 11:03:41+00,,,,,,,,,,,,,,,,,,,,,
-78.88603319,42.92666668,0,119,0,187.4163025,2020/10/12 01:41:02+00,,,,,,,,,,,,,,,,,,,,,
-78.88566124,42.92668731,0,120,0,187.2166461,2020/10/12 22:34:38+00,,,,,,,,,,,,,,,,,,,,,
-78.82686549,42.95002837,0,121,0,202.1657138,2020/10/08 20:25:38+00,,,,,,,,,,,,,,,,,,,,,
-78.88571426,42.92667271,0,122,0,187.3044451,2020/10/09 13:51:14+00,,,,,,,,,,,,,,,,,,,,,
-78.88574676,42.92666728,0,123,0,187.1889232,2020/10/09 14:38:20+00,,,,,,,,,,,,,,,,,,,,,
-78.88566716,42.92675194,0,124,0,187.3989775,2020/10/09 22:52:56+00,,,,,,,,,,,,,,,,,,,,,
-78.8857485,42.92667175,0,125,0,187.3891525,2020/10/11 11:03:58+00,,,,,,,,,,,,,,,,,,,,,
-78.88608285,42.92665667,0,126,0,187.4270904,2020/10/12 01:41:05+00,,,,,,,,,,,,,,,,,,,,,
-78.82685808,42.95000265,0,127,0,202.1720481,2020/10/08 20:25:39+00,,,,,,,,,,,,,,,,,,,,,
-78.88569232,42.92665959,0,128,0,187.2934544,2020/10/09 13:51:20+00,,,,,,,,,,,,,,,,,,,,,
-78.88575754,42.92667185,0,129,0,187.0260419,2020/10/09 14:38:23+00,,,,,,,,,,,,,,,,,,,,,
-78.88565786,42.92673386,0,130,0,187.3830014,2020/10/09 22:53:21+00,,,,,,,,,,,,,,,,,,,,,
-78.88576358,42.92668675,0,131,0,187.8085126,2020/10/11 11:04:03+00,,,,,,,,,,,,,,,,,,,,,
-78.8860932,42.92665463,0,132,0,187.4636097,2020/10/12 01:41:07+00,,,,,,,,,,,,,,,,,,,,,
-78.82693594,42.94996847,0,133,0,202.2199107,2020/10/08 20:25:40+00,,,,,,,,,,,,,,,,,,,,,
-78.88566399,42.92664484,0,134,0,187.2854252,2020/10/09 13:51:28+00,,,,,,,,,,,,,,,,,,,,,
-78.88579781,42.92668485,0,135,0,187.2173077,2020/10/09 14:38:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88565504,42.92671405,0,136,0,187.2118826,2020/10/09 22:54:07+00,,,,,,,,,,,,,,,,,,,,,
-78.88577157,42.92666379,0,137,0,187.6349388,2020/10/11 11:04:26+00,,,,,,,,,,,,,,,,,,,,,
-78.88592531,42.92672302,0,138,0,187.2485612,2020/10/12 01:41:08+00,,,,,,,,,,,,,,,,,,,,,
-78.82691334,42.94997938,0,139,0,202.2585561,2020/10/08 20:25:41+00,,,,,,,,,,,,,,,,,,,,,
-78.88568667,42.92663744,0,140,0,187.4263584,2020/10/09 13:51:42+00,,,,,,,,,,,,,,,,,,,,,
-78.88577716,42.92667397,0,141,0,187.0555565,2020/10/09 14:38:31+00,,,,,,,,,,,,,,,,,,,,,
-78.8856652,42.926732,0,142,0,187.3795969,2020/10/09 22:54:14+00,,,,,,,,,,,,,,,,,,,,,
-78.88576322,42.92668246,0,143,0,187.5186935,2020/10/11 11:04:31+00,,,,,,,,,,,,,,,,,,,,,
-78.88592519,42.92672341,0,144,0,187.2464115,2020/10/12 01:41:12+00,,,,,,,,,,,,,,,,,,,,,
-78.8269377,42.9499817,0,145,0,202.2198306,2020/10/08 20:25:44+00,,,,,,,,,,,,,,,,,,,,,
-78.88566142,42.92664037,0,146,0,187.2154186,2020/10/09 13:51:46+00,,,,,,,,,,,,,,,,,,,,,
-78.88574926,42.92668693,0,147,0,187.2237053,2020/10/09 14:38:34+00,,,,,,,,,,,,,,,,,,,,,
-78.88568095,42.92671464,0,148,0,187.3123707,2020/10/09 22:54:25+00,,,,,,,,,,,,,,,,,,,,,
-78.88575613,42.92670402,0,149,0,187.6136713,2020/10/11 11:04:38+00,,,,,,,,,,,,,,,,,,,,,
-78.88592519,42.92672341,0,150,0,187.2464115,2020/10/12 01:41:13+00,,,,,,,,,,,,,,,,,,,,,
-78.82691505,42.94999933,0,151,0,202.1824319,2020/10/08 20:25:45+00,,,,,,,,,,,,,,,,,,,,,
-78.88569107,42.92666407,0,152,0,187.2698663,2020/10/09 13:52:22+00,,,,,,,,,,,,,,,,,,,,,
-78.88572517,42.92670643,0,153,0,187.2973573,2020/10/09 14:38:37+00,,,,,,,,,,,,,,,,,,,,,
-78.88565384,42.92671997,0,154,0,187.1144701,2020/10/09 22:54:37+00,,,,,,,,,,,,,,,,,,,,,
-78.88575501,42.92667975,0,155,0,187.615115,2020/10/11 11:05:11+00,,,,,,,,,,,,,,,,,,,,,
-78.88586582,42.9267109,0,156,0,187.2463922,2020/10/12 01:41:18+00,,,,,,,,,,,,,,,,,,,,,
-78.82694996,42.95001122,0,157,0,202.1259634,2020/10/08 20:25:50+00,,,,,,,,,,,,,,,,,,,,,
-78.88573025,42.92667855,0,158,0,187.3226683,2020/10/09 13:54:43+00,,,,,,,,,,,,,,,,,,,,,
-78.88574636,42.92669637,0,159,0,187.1208267,2020/10/09 14:38:41+00,,,,,,,,,,,,,,,,,,,,,
-78.88567636,42.92671285,0,160,0,187.5007789,2020/10/09 22:55:01+00,,,,,,,,,,,,,,,,,,,,,
-78.88576723,42.92669693,0,161,0,187.955579,2020/10/11 11:05:20+00,,,,,,,,,,,,,,,,,,,,,
-78.88584002,42.92672193,0,162,0,187.2361206,2020/10/12 01:41:24+00,,,,,,,,,,,,,,,,,,,,,
-78.8268896,42.95001287,0,163,0,202.1371791,2020/10/08 20:25:51+00,,,,,,,,,,,,,,,,,,,,,
-78.88575219,42.9267054,0,164,0,187.3531258,2020/10/09 13:55:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88575248,42.92666924,0,165,0,187.1731178,2020/10/09 14:38:43+00,,,,,,,,,,,,,,,,,,,,,
-78.88570364,42.92671746,0,166,0,187.2474015,2020/10/09 22:55:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88576975,42.92667379,0,167,0,187.2775536,2020/10/11 11:06:06+00,,,,,,,,,,,,,,,,,,,,,
-78.88584002,42.92672193,0,168,0,187.2361206,2020/10/12 01:41:31+00,,,,,,,,,,,,,,,,,,,,,
-78.82686379,42.94999758,0,169,0,202.152946,2020/10/08 20:25:52+00,,,,,,,,,,,,,,,,,,,,,
-78.88575737,42.92668519,0,170,0,187.4360001,2020/10/09 13:56:05+00,,,,,,,,,,,,,,,,,,,,,
-78.88576483,42.92664941,0,171,0,187.2218783,2020/10/09 14:38:47+00,,,,,,,,,,,,,,,,,,,,,
-78.88568369,42.92670351,0,172,0,187.41336,2020/10/09 22:55:29+00,,,,,,,,,,,,,,,,,,,,,
-78.88577285,42.92665169,0,173,0,187.4623903,2020/10/11 11:06:16+00,,,,,,,,,,,,,,,,,,,,,
-78.88581471,42.92670381,0,174,0,187.1849041,2020/10/12 01:41:32+00,,,,,,,,,,,,,,,,,,,,,
-78.82686847,42.95002362,0,175,0,202.1415611,2020/10/08 20:25:53+00,,,,,,,,,,,,,,,,,,,,,
-78.88573756,42.92667385,0,176,0,187.3704042,2020/10/09 13:56:39+00,,,,,,,,,,,,,,,,,,,,,
-78.88576643,42.92667054,0,177,0,187.1723178,2020/10/09 14:38:51+00,,,,,,,,,,,,,,,,,,,,,
-78.88570334,42.92671718,0,178,0,187.1313994,2020/10/09 22:55:34+00,,,,,,,,,,,,,,,,,,,,,
-78.88577245,42.92666997,0,179,0,187.4821717,2020/10/11 11:06:38+00,,,,,,,,,,,,,,,,,,,,,
-78.88577924,42.92669566,0,180,0,187.2250934,2020/10/12 01:41:53+00,,,,,,,,,,,,,,,,,,,,,
-78.82685257,42.95003748,0,181,0,202.1597126,2020/10/08 20:25:55+00,,,,,,,,,,,,,,,,,,,,,
-78.88571717,42.92668988,0,182,0,187.151634,2020/10/09 13:58:13+00,,,,,,,,,,,,,,,,,,,,,
-78.88577307,42.92667079,0,183,0,187.2199712,2020/10/09 14:39:08+00,,,,,,,,,,,,,,,,,,,,,
-78.88567938,42.92672121,0,184,0,187.3120607,2020/10/09 22:55:48+00,,,,,,,,,,,,,,,,,,,,,
-78.88574764,42.92667178,0,185,0,187.4673425,2020/10/11 11:06:54+00,,,,,,,,,,,,,,,,,,,,,
-78.885726,42.92667948,0,186,0,187.2480109,2020/10/12 01:42:08+00,,,,,,,,,,,,,,,,,,,,,
-78.82693909,42.95003821,0,187,0,202.2127246,2020/10/08 20:25:59+00,,,,,,,,,,,,,,,,,,,,,
-78.88573015,42.9266892,0,188,0,187.2616615,2020/10/09 14:40:03+00,,,,,,,,,,,,,,,,,,,,,
-78.88565382,42.92673258,0,189,0,187.2575552,2020/10/09 22:55:59+00,,,,,,,,,,,,,,,,,,,,,
-78.88576676,42.92668835,0,190,0,187.3842093,2020/10/11 11:07:22+00,,,,,,,,,,,,,,,,,,,,,
-78.88574269,42.92669274,0,191,0,187.0784239,2020/10/12 01:42:32+00,,,,,,,,,,,,,,,,,,,,,
-78.82699634,42.95003988,0,192,0,202.2412004,2020/10/08 20:26:01+00,,,,,,,,,,,,,,,,,,,,,
-78.88572986,42.92667043,0,193,0,187.5379413,2020/10/09 14:40:12+00,,,,,,,,,,,,,,,,,,,,,
-78.88567768,42.92672759,0,194,0,187.9149014,2020/10/09 22:56:20+00,,,,,,,,,,,,,,,,,,,,,
-78.88577384,42.92670817,0,195,0,187.2211683,2020/10/11 11:07:31+00,,,,,,,,,,,,,,,,,,,,,
-78.88574269,42.92669274,0,196,0,187.0784239,2020/10/12 01:42:33+00,,,,,,,,,,,,,,,,,,,,,
-78.82698537,42.95006404,0,197,0,202.1996703,2020/10/08 20:26:03+00,,,,,,,,,,,,,,,,,,,,,
-78.88575387,42.92669132,0,198,0,187.3424801,2020/10/09 14:40:21+00,,,,,,,,,,,,,,,,,,,,,
-78.88565236,42.92672539,0,199,0,186.7635932,2020/10/09 22:56:29+00,,,,,,,,,,,,,,,,,,,,,
-78.88578476,42.92672839,0,200,0,187.3303048,2020/10/11 11:07:59+00,,,,,,,,,,,,,,,,,,,,,
-78.88580856,42.92673825,0,201,0,187.0303382,2020/10/12 01:42:35+00,,,,,,,,,,,,,,,,,,,,,
-78.8270056,42.95008268,0,202,0,202.1932925,2020/10/08 20:26:04+00,,,,,,,,,,,,,,,,,,,,,
-78.88573002,42.92668392,0,203,0,187.2139981,2020/10/09 14:40:34+00,,,,,,,,,,,,,,,,,,,,,
-78.88567695,42.92672457,0,204,0,186.7212358,2020/10/09 22:56:42+00,,,,,,,,,,,,,,,,,,,,,
-78.88576218,42.92673833,0,205,0,187.3109416,2020/10/11 11:08:18+00,,,,,,,,,,,,,,,,,,,,,
-78.88582341,42.92675495,0,206,0,187.1874408,2020/10/12 01:42:37+00,,,,,,,,,,,,,,,,,,,,,
-78.82704218,42.9500871,0,207,0,202.2003137,2020/10/08 20:26:07+00,,,,,,,,,,,,,,,,,,,,,
-78.88571988,42.92670911,0,208,0,187.4616493,2020/10/09 14:40:42+00,,,,,,,,,,,,,,,,,,,,,
-78.8856533,42.92671734,0,209,0,187.126677,2020/10/09 22:58:27+00,,,,,,,,,,,,,,,,,,,,,
-78.88575881,42.92671472,0,210,0,187.4354742,2020/10/11 11:09:03+00,,,,,,,,,,,,,,,,,,,,,
-78.88583681,42.92677142,0,211,0,187.1446236,2020/10/12 01:42:38+00,,,,,,,,,,,,,,,,,,,,,
-78.82708778,42.95007204,0,212,0,202.2075243,2020/10/08 20:26:08+00,,,,,,,,,,,,,,,,,,,,,
-78.88571798,42.92669036,0,213,0,187.1188439,2020/10/09 14:40:48+00,,,,,,,,,,,,,,,,,,,,,
-78.88567608,42.92672861,0,214,0,187.2228252,2020/10/09 22:58:39+00,,,,,,,,,,,,,,,,,,,,,
-78.88574429,42.92673499,0,215,0,186.959102,2020/10/11 11:09:19+00,,,,,,,,,,,,,,,,,,,,,
-78.88592391,42.92662281,0,216,0,187.2361336,2020/10/12 01:42:39+00,,,,,,,,,,,,,,,,,,,,,
-78.8271103,42.95006107,0,217,0,202.2089481,2020/10/08 20:26:09+00,,,,,,,,,,,,,,,,,,,,,
-78.88578302,42.92673294,0,218,0,187.2148492,2020/10/09 14:43:34+00,,,,,,,,,,,,,,,,,,,,,
-78.88565957,42.92674235,0,219,0,187.5762024,2020/10/09 23:00:28+00,,,,,,,,,,,,,,,,,,,,,
-78.88574441,42.92671601,0,220,0,187.2906875,2020/10/11 11:09:57+00,,,,,,,,,,,,,,,,,,,,,
-78.88595349,42.92660937,0,221,0,187.4389243,2020/10/12 01:42:42+00,,,,,,,,,,,,,,,,,,,,,
-78.82694635,42.95003977,0,222,0,202.1755171,2020/10/08 20:26:10+00,,,,,,,,,,,,,,,,,,,,,
-78.88577144,42.92671513,0,223,0,187.0371252,2020/10/09 14:47:55+00,,,,,,,,,,,,,,,,,,,,,
-78.88564276,42.92672641,0,224,0,187.1705496,2020/10/09 23:00:44+00,,,,,,,,,,,,,,,,,,,,,
-78.88574701,42.92669453,0,225,0,187.3701475,2020/10/11 11:10:13+00,,,,,,,,,,,,,,,,,,,,,
-78.88596525,42.92670476,0,226,0,187.3833374,2020/10/12 01:42:45+00,,,,,,,,,,,,,,,,,,,,,
